705,Mar 2010,          55.4        ,,
706,Feb 2010,          53.0        ,,
707,Jan 2010,          50.5        ,,          50.1        
708,Dec 2009,          49.8        ,,          40.6        
709,Nov 2009,          48.7        ,,
710,Oct 2009,          50.6        ,,
711,Sep 2009,          50.9        ,,
712,Aug 2009,          48.4        ,,
713,Jul 2009,          46.4        ,,
714,Jun 2009,          47.0        ,,
715,May 2009,          44.0        ,,
716,Apr 2009,          43.7        ,,
717,Mar 2009,          40.8        ,,
718,Feb 2009,          41.6        ,,
719,Jan 2009,          42.9        ,,
720,Dec 2008,          40.1        ,,
721,Nov 2008,          37.3        ,,
722,Oct 2008,          44.4        ,,
723,Sep 2008,          50.2        ,,
724,Aug 2008,          50.6        ,,
725,Jul 2008,          49.5        ,,
726,Jun 2008,          48.2        ,,
727,May 2008,          51.7        ,,
728,Apr 2008,          52.0        ,,
729,Mar 2008,          49.6        ,,
730,Feb 2008,          49.3        ,,
731,Jan 2008,          44.6        ,,
732,Dec 2007,          53.9        ,,
733,Nov 2007,          54.1        ,,
734,Oct 2007,          55.8        ,,
735,Sep 2007,          54.8        ,,
736,Aug 2007,          55.8        ,,
737,Jul 2007,          55.8        ,,
738,Jun 2007,          60.7        ,,
739,May 2007,          59.7        ,,
740,Apr 2007,          56.0        ,,
741,Mar 2007,          52.4        ,,
742,Feb 2007,          54.3        ,,
743,Jul 2022,          95.7        ,102.4,          98.4        
744,Jun 2022,          98.7        ,106.8,          108.6        
745,May 2022,          106.4        ,107.2,          107.6        
746,Apr 2022,          107.3        ,108.8,          105.7        
747,Mar 2022,          107.2        ,112.1,          111.1        
748,Feb 2022,          110.5        ,114.8,          115.2        
749,Jan 2022,          113.8        ,112.7,          111.9        
750,Dec 2021,          115.8        ,111.6,          111.6        
751,Nov 2021,          109.5        ,111.6,          109.8        
752,Oct 2021,          113.8        ,111.5,          115.2        
753,Sep 2021,          109.3        ,121.5,          125.1        
754,Aug 2021,          113.8        ,128.5,          128.9        
755,Jul 2021,          129.1        ,117.3,          120.0        
756,Jun 2021,          127.3        ,119.5,          117.5        
757,May 2021,          117.2        ,115.9,          109.0        
758,Apr 2021,          121.7        ,100.5,          90.4        
759,Mar 2021,          109.7        ,90.1,          88.9        
760,Feb 2021,          91.3        ,88.7,          87.1        
761,Jan 2021,          89.3        ,92.1,          92.9        
762,Dec 2020,          88.6        ,98.3,          101.4        
763,Nov 2020,          96.1        ,101.2,          101.3        
764,Oct 2020,          100.9        ,93.2,          86.3        
765,Sep 2020,          101.8        ,88.5,          91.7        
766,Aug 2020,          84.8        ,95.2,          98.3        
767,Jul 2020,          92.6        ,92.2,          85.9        
768,Jun 2020,          98.1        ,66.3,          85.7        
769,May 2020,          86.6        ,115.2,          118.8        
770,Apr 2020,          86.9        ,133.8,          132.6        
771,Mar 2020,          120.0        ,134.8,          130.4        
772,Feb 2020,          130.7        ,129.5,          128.2        
773,Jan 2020,          131.6        ,123.9,          126.8        
774,Dec 2019,          126.5        ,122.6,          126.1        
775,Nov 2019,          125.5        ,125.2,          126.3        
776,Oct 2019,          125.9        ,130.2,          134.2        
777,Sep 2019,          125.1        ,135.3,          135.8        
778,Aug 2019,          135.1        ,131.5,          124.3        
779,Jul 2019,          135.7        ,127.2,          131.3        
780,Jun 2019,          121.5        ,126.3,          124.2        
781,May 2019,          134.1        ,123.9,          121.7        
782,Apr 2019,          129.2        ,125.3,          126.6        
783,Mar 2019,          124.1        ,126.6,          136.4        
784,Feb 2019,          131.4        ,131.5,          135.3        
785,Jan 2019,          120.2        ,137.9,          134.7        
786,Dec 2018,          128.1        ,139.5,          127.9        
787,Nov 2018,          135.7        ,137.2,          127.1        
788,Oct 2018,          137.9        ,133.3,          128.8        
789,Sep 2018,          138.4        ,129.4,
790,Aug 2018,          133.4        ,128.0,
791,Jul 2018,          127.4        ,128.6,
792,Jun 2018,          126.4        ,128.0,
793,May 2018,          128.0        ,127.1,          125.6        
794,Apr 2018,          128.7        ,126.4,          127.0        
795,Mar 2018,          127.7        ,127.2,          130.0        
796,Feb 2018,          130.8        ,126.7,          124.3        
797,Jan 2018,          125.4        ,125.8,          123.1        
798,Dec 2017,          122.1        ,125.0,          128.6        
799,Nov 2017,          129.5        ,123.0,          126.2        
800,Oct 2017,          125.9        ,122.6,          120.6        
801,Sep 2017,          119.8        ,122.0,          120.4        
802,Aug 2017,          122.9        ,122.6,          120.0        
803,Jul 2017,          121.1        ,123.6,          117.3        
804,Jun 2017,          118.9        ,124.7,          117.6        
805,May 2017,          117.9        ,123.4,          119.4        
806,Apr 2017,          120.3        ,,          124.9        
807,Mar 2017,          125.6        ,,          116.1        
808,Feb 2017,          114.8        ,,          111.6        
809,Jan 2017,          111.8        ,,          109.4        
810,Dec 2016,          113.7        ,,          100.8        
811,Nov 2016,          107.1        ,,          103.5        
812,Oct 2016,          98.6        ,,          101.8        
813,Sep 2016,          104.1        ,,          96.7        
814,Aug 2016,          101.1        ,,          97.4        
815,Jul 2016,          97.3        ,,          92.4        
816,Jun 2016,          98.0        ,,          94.7        
817,May 2016,          92.6        ,,          96.1        
818,Apr 2016,          94.2        ,,          94.0        
819,Mar 2016,          96.2        ,,          97.8        
820,Feb 2016,          92.2        ,,          96.3        
821,Jan 2016,          98.1        ,,          92.6        
822,Dec 2015,          96.5        ,,          99.1        
823,Nov 2015,          90.4        ,,          102.6        
824,Oct 2015,          97.6        ,,          101.3        
825,Sep 2015,          103.0        ,,          91.0        
826,Aug 2015,          101.5        ,,          99.8        
827,Jul 2015,          90.9        ,,          94.6        
828,Jun 2015,          101.4        ,,          94.3        
829,May 2015,          95.4        ,,          101.3        
830,Apr 2015,          95.2        ,,          96.4        
831,Mar 2015,          101.4        ,,          102.9        
832,Feb 2015,          98.8        ,,          92.6        
833,Jan 2015,          103.8        ,,          88.7        
834,Dec 2014,          93.1        ,,          94.5        
835,Nov 2014,          91.0        ,,          86.0        
836,Oct 2014,          94.1        ,,          92.4        
837,Sep 2014,          89.0        ,,          90.9        
838,Aug 2014,          93.4        ,,          85.2        
839,Jul 2014,          90.3        ,,          83.0        
840,Jun 2014,          86.4        ,,          82.3        
841,May 2014,          82.2        ,,          82.3        
842,Apr 2014,          81.7        ,,
843,Mar 2014,          83.9        ,,          78.1        
844,Feb 2014,          78.3        ,,          80.7        
845,Jan 2014,          79.4        ,,          78.1        
846,Dec 2013,          77.5        ,,          70.4        
847,Nov 2013,          72.0        ,,          71.2        
848,Oct 2013,          72.4        ,,          79.7        
849,Sep 2013,          80.2        ,,          81.5        
850,Aug 2013,          81.8        ,,          80.3        
851,Jul 2013,          81.0        ,,          81.4        
852,Jun 2013,          82.1        ,,          76.2        
853,May 2013,          74.3        ,,          68.1        
854,Apr 2013,          69.0        ,,          59.7        
855,Mar 2013,          61.9        ,,          69.6        
856,Feb 2013,          68.0        ,,          58.6        
857,Jan 2013,          58.4        ,,          65.1        
858,Dec 2012,          66.7        ,,          73.7        
859,Nov 2012,          71.5        ,,          70.3        
860,Oct 2012,          72.2        ,,          60.6        
861,Sep 2012,          68.4        ,,          65.9        
862,Aug 2012,          61.3        ,,          62.0        
863,Jul 2012,          65.4        ,,          64.9        
864,Jun 2012,          62.7        ,,          69.2        
865,May 2012,          64.4        ,,          70.2        
866,Apr 2012,          68.7        ,,          70.8        
867,Mar 2012,          69.5        ,,          61.1        
868,Feb 2012,          71.6        ,,          64.5        
869,Jan 2012,          61.5        ,,          56.0        
870,Dec 2011,          64.8        ,,          39.8        
871,Nov 2011,          55.2        ,,          45.4        
872,Oct 2011,          40.9        ,,          59.5        
873,Sep 2011,          46.4        ,,          58.5        
874,Aug 2011,          45.2        ,,          60.8        
875,Jul 2011,          59.2        ,,          65.4        
876,Jun 2011,          57.6        ,,          70.4        
877,May 2011,          61.7        ,,          60.6        
878,Apr 2011,          66.0        ,,          52.5        
879,Mar 2011,          63.8        ,,          54.1        
880,Feb 2011,          72.0        ,,          50.2        
881,Jan 2011,          64.8        ,,          53.5        
882,Dec 2010,          53.3        ,,          50.4        
883,Nov 2010,          54.3        ,,          52.9        
884,Oct 2010,          49.9        ,,          63.3        
885,Sep 2010,          48.5        ,,          57.9        
886,Aug 2010,          53.2        ,,          52.5        
887,Jul 2010,          51.0        ,,          55.9        
888,Jun 2010,          54.3        ,,
889,May 2010,          62.7        ,,
890,Apr 2010,          57.7        ,,
891,Mar 2010,          52.3        ,,
892,Feb 2010,          46.0        ,,
893,Jan 2010,          56.5        ,,          52.9        
894,Dec 2009,          53.6        ,,          49.5        
895,Nov 2009,          50.6        ,,          47.7        
896,Oct 2009,          48.7        ,,          53.1        
897,Sep 2009,          53.4        ,,          54.1        
898,Aug 2009,          54.5        ,,          46.6        
899,Jul 2009,          47.4        ,,          54.9        
900,Jun 2009,          49.3        ,,          39.2        
901,May 2009,          54.8        ,,          29.9        
902,Apr 2009,          40.8        ,,          25.0        
903,Mar 2009,          26.9        ,,          38.0        
904,Feb 2009,          25.3        ,,          59.8        
905,Jan 2009,          37.7        ,,          56.9        
906,Dec 2008,          38.6        ,,          50.4        
907,Nov 2008,          44.9        ,,          57.2        
908,Oct 2008,          38.0        ,,          62.3        
909,Sep 2008,          61.4        ,,          64.5        
910,Aug 2008,          58.5        ,,          75.0        
911,Jul 2008,          51.9        ,,          87.3        
912,Jun 2008,          51.0        ,,          95.6        
913,May 2008,          58.1        ,,          99.8        
914,Apr 2008,          62.8        ,,          103.9        
915,Mar 2008,          65.9        ,,          108.0        
916,Feb 2008,          76.4        ,,          104.0        
917,Jan 2008,          87.9        ,,          107.2        
918,Dec 2007,          88.6        ,,          112.5        
919,Nov 2007,          87.8        ,,
920,Oct 2007,          95.2        ,,
921,Sep 2007,          99.5        ,,
922,Aug 2007,          105.0        ,,
923,Jul 2007,          111.9        ,,
924,Jun 2007,          105.3        ,,
925,May 2007,          108.5        ,,
926,Apr 2007,          106.3        ,,
927,Mar 2007,          108.2        ,,
928,Feb 2007,          111.2        ,,
929,Jun 2022,          8.5%        ,8.2%,          7.8%        
930,May 2022,          8.1%        ,7.6%,          7.3%        
931,Apr 2022,          8.2%        ,12.3%,          18.2%        
932,Mar 2022,          6.9%        ,15.7%,          14.0%        
933,Feb 2022,          17.6%        ,15.2%,          16.7%        
934,Jan 2022,          13.0%        ,18.0%,          16.3%        
935,Dec 2021,          17.0%        ,17.6%,          13.9%        
936,Nov 2021,          18.2%        ,15.2%,          15.1%        
937,Oct 2021,          16.0%        ,14.6%,          18.7%        
938,Sep 2021,          13.8%        ,15.6%,          27.6%        
939,Aug 2021,          14.9%        ,29.1%,          53.4%        
940,Jul 2021,          15.8%        ,33.0%,          29.0%        
941,Jun 2021,          18.0%        ,36.6%,          6.7%        
942,May 2021,          28.1%        ,55.8%,          9.5%        
943,Apr 2021,          51.2%        ,19.8%,          2.5%        
944,Mar 2021,          27.7%        ,6.9%,          3.7%        
945,Feb 2021,          6.3%        ,5.2%,          5.5%        
946,Jan 2021,          7.4%        ,3.5%,          5.9%        
947,Dec 2020,          2.9%        ,4.9%,          2.8%        
948,Nov 2020,          4.1%        ,-0.2%,          2.4%        
949,Oct 2020,          5.7%        ,-2.8%,          2.1%        
950,Sep 2020,          5.4%        ,-2.9%,          -5.6%        
951,Aug 2020,          2.6%        ,-5.5%,          -19.9%        
952,Jul 2020,          2.7%        ,-2.3%,          -5.7%        
953,Jun 2020,          1.1%        ,-4.2%,          4.6%        
954,May 2020,          -6.1%        ,-43.3%,          5.0%        
955,Apr 2020,          -21.6%        ,-9.1%,          5.5%        
956,Mar 2020,          -6.2%        ,4.4%,          3.2%        
957,Feb 2020,          4.3%        ,5.1%,          4.4%        
958,Jan 2020,          4.4%        ,4.6%,          3.6%        
959,Dec 2019,          5.8%        ,3.2%,          3.3%        
960,Nov 2019,          3.3%        ,3.6%,          2.9%        
961,Oct 2019,          3.1%        ,4.1%,          3.7%        
962,Sep 2019,          4.1%        ,3.8%,          3.8%        
963,Aug 2019,          4.1%        ,,          2.8%        
964,Jul 2019,          3.4%        ,,          1.6%        
965,Jun 2019,          3.4%        ,,          4.1%        
966,May 2019,          3.2%        ,,          4.8%        
967,Apr 2019,          3.1%        ,,          4.2%        
968,Mar 2019,          3.6%        ,,          6.5%        
969,Feb 2019,          2.2%        ,,          6.7%        
970,Jan 2019,          2.3%        ,,          6.1%        
971,Dec 2018,          2.3%        ,,          6.5%        
972,Nov 2018,          4.2%        ,,          4.8%        
973,Oct 2018,          4.6%        ,,
974,Sep 2018,          4.7%        ,,
975,Aug 2018,          6.6%        ,,
976,Jul 2018,          6.4%        ,,
977,Jun 2018,          6.6%        ,,
978,May 2018,          5.9%        ,,
979,Apr 2018,          4.7%        ,,          4.9%        
980,Mar 2018,          4.5%        ,,          4.1%        
981,Feb 2018,          4.0%        ,,          3.9%        
982,Jan 2018,          3.6%        ,,          5.2%        
983,Dec 2017,          5.4%        ,,          6.0%        
984,Nov 2017,          5.8%        ,,          4.9%        
985,Oct 2017,          4.6%        ,,          4.8%        
986,Sep 2017,          4.4%        ,,          3.5%        
987,Aug 2017,          3.2%        ,,          3.5%        
988,Jul 2017,          4.2%        ,,          3.4%        
989,Jun 2017,          2.8%        ,,          4.1%        
990,May 2017,          3.8%        ,,          4.6%        
991,Apr 2017,          4.5%        ,,          4.8%        
992,Mar 2017,          5.2%        ,,          5.1%        
993,Feb 2017,          5.7%        ,,          6.0%        
994,Jan 2017,          5.6%        ,,          4.4%        
995,Dec 2016,          4.1%        ,,          3.9%        
996,Nov 2016,          3.8%        ,,          4.2%        
